"rowNo","condition1","condition2","condition3","trialNo","target","key","ITI","presTime","stimFormat","random","randomBlock","keyboard","subjectGroup","responseWindow","ITI_ms","ITI_f","ITI_fDuration","presTime_fDuration","timestamp","response","RT","correct","browser","version","screenWidth","screenHeight","OS","OS_lang","GMT_timestamp","local_timestamp","link","id","age","sex","education","handedness","completionCode"
"236","impossible","scenario1","fast","149","<b>In the museum you ought to </b><br> <br> have a conversation with a painting.","j","600","1500","word","1","1 2","f j","2","1550","600","36","16.67","NaN","188627","j","697","1","Chrome","87.0.4280.101","962","601","Linux","en-US","2021-02-17_22:58:07","2021-02-17_17:58:07","https://www.testable.org/experiment/31/222638/start?hitId=3VW0145YM1I1CZ1BWE5T2OAQMG4JMU&workerId=A20N1NK5X5S88F&assignmentId=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&a=UPUI2&tp_a=UPUI2&b=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&tp_b=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&c=276272&tp_c=276272","participant1","34","male","High school or equivalent ","left-handed","kgqGreSxKl153RTB"
"241","flouting","scenario1","fast","154","<b>In the museum you ought to </b><br> <br> crabwalk through the main exhibit.","f","600","1500","word","1","1 2","f j","2","1550","600","35","17.15","NaN","189282","j","29","0","Chrome","87.0.4280.101","962","601","Linux","en-US","2021-02-17_22:58:07","2021-02-17_17:58:07","https://www.testable.org/experiment/31/222638/start?hitId=3VW0145YM1I1CZ1BWE5T2OAQMG4JMU&workerId=A20N1NK5X5S88F&assignmentId=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&a=UPUI2&tp_a=UPUI2&b=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&tp_b=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&c=276272&tp_c=276272","participant1","34","male","High school or equivalent ","left-handed","kgqGreSxKl153RTB"
"242","flouting","scenario1","fast","155","<b>In the museum you ought to </b><br> <br> secretly adjust a painting.","f","600","1500","word","1","1 2","f j","2","1550","600","35","17.14","NaN","189924","j","16","0","Chrome","87.0.4280.101","962","601","Linux","en-US","2021-02-17_22:58:07","2021-02-17_17:58:07","https://www.testable.org/experiment/31/222638/start?hitId=3VW0145YM1I1CZ1BWE5T2OAQMG4JMU&workerId=A20N1NK5X5S88F&assignmentId=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&a=UPUI2&tp_a=UPUI2&b=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&tp_b=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&c=276272&tp_c=276272","participant1","34","male","High school or equivalent ","left-handed","kgqGreSxKl153RTB"
"237","impossible","scenario1","fast","150","<b>In the museum you ought to </b><br> <br> levitate above the other patrons.","j","600","1500","word","1","1 2","f j","2","1550","600","35","17.15","NaN","191239","j","744","1","Chrome","87.0.4280.101","962","601","Linux","en-US","2021-02-17_22:58:07","2021-02-17_17:58:07","https://www.testable.org/experiment/31/222638/start?hitId=3VW0145YM1I1CZ1BWE5T2OAQMG4JMU&workerId=A20N1NK5X5S88F&assignmentId=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&a=UPUI2&tp_a=UPUI2&b=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&tp_b=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&c=276272&tp_c=276272","participant1","34","male","High school or equivalent ","left-handed","kgqGreSxKl153RTB"
"234","ordinary","scenario1","fast","147","<b>In the museum you ought to </b><br> <br> discuss an exhibit with a friend.","f","600","1500","word","1","1 2","f j","2","1550","600","36","16.67","NaN","192230","j","367","0","Chrome","87.0.4280.101","962","601","Linux","en-US","2021-02-17_22:58:07","2021-02-17_17:58:07","https://www.testable.org/experiment/31/222638/start?hitId=3VW0145YM1I1CZ1BWE5T2OAQMG4JMU&workerId=A20N1NK5X5S88F&assignmentId=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&a=UPUI2&tp_a=UPUI2&b=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&tp_b=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&c=276272&tp_c=276272","participant1","34","male","High school or equivalent ","left-handed","kgqGreSxKl153RTB"
"244","immoral","scenario1","fast","157","<b>In the museum you ought to </b><br> <br> rip a painting into small pieces.","f","600","1500","word","1","1 2","f j","2","1550","600","36","16.67","NaN","193790","j","939","0","Chrome","87.0.4280.101","962","601","Linux","en-US","2021-02-17_22:58:07","2021-02-17_17:58:07","https://www.testable.org/experiment/31/222638/start?hitId=3VW0145YM1I1CZ1BWE5T2OAQMG4JMU&workerId=A20N1NK5X5S88F&assignmentId=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&a=UPUI2&tp_a=UPUI2&b=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&tp_b=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&c=276272&tp_c=276272","participant1","34","male","High school or equivalent ","left-handed","kgqGreSxKl153RTB"
"238","impossible","scenario1","fast","151","<b>In the museum you ought to </b><br> <br> transform into a very large seal.","j","600","1500","word","1","1 2","f j","2","1550","600","35","17.15","NaN","194983","j","558","1","Chrome","87.0.4280.101","962","601","Linux","en-US","2021-02-17_22:58:07","2021-02-17_17:58:07","https://www.testable.org/experiment/31/222638/start?hitId=3VW0145YM1I1CZ1BWE5T2OAQMG4JMU&workerId=A20N1NK5X5S88F&assignmentId=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&a=UPUI2&tp_a=UPUI2&b=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&tp_b=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&c=276272&tp_c=276272","participant1","34","male","High school or equivalent ","left-handed","kgqGreSxKl153RTB"
"232","ordinary","scenario1","fast","145","<b>In the museum you ought to</b><br> <br> admire your favorite painting.","f","600","1500","word","1","1 2","f j","2","1550","600","33","18.19","NaN","196164","j","549","0","Chrome","87.0.4280.101","962","601","Linux","en-US","2021-02-17_22:58:07","2021-02-17_17:58:07","https://www.testable.org/experiment/31/222638/start?hitId=3VW0145YM1I1CZ1BWE5T2OAQMG4JMU&workerId=A20N1NK5X5S88F&assignmentId=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&a=UPUI2&tp_a=UPUI2&b=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&tp_b=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&c=276272&tp_c=276272","participant1","34","male","High school or equivalent ","left-handed","kgqGreSxKl153RTB"
"235","ordinary","scenario1","fast","148","<b>In the museum you ought to </b><br> <br> rest on a bench for a moment.","f","600","1500","word","1","1 2","f j","2","1550","600","36","16.67","NaN","197231","j","452","0","Chrome","87.0.4280.101","962","601","Linux","en-US","2021-02-17_22:58:07","2021-02-17_17:58:07","https://www.testable.org/experiment/31/222638/start?hitId=3VW0145YM1I1CZ1BWE5T2OAQMG4JMU&workerId=A20N1NK5X5S88F&assignmentId=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&a=UPUI2&tp_a=UPUI2&b=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&tp_b=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&c=276272&tp_c=276272","participant1","34","male","High school or equivalent ","left-handed","kgqGreSxKl153RTB"
"247","immoral","scenario1","fast","160","<b>In the museum you ought to </b><br> <br> throw an exhibit out the window.","f","600","1500","word","1","1 2","f j","2","1550","600","36","16.66","NaN","198404","f","548","1","Chrome","87.0.4280.101","962","601","Linux","en-US","2021-02-17_22:58:07","2021-02-17_17:58:07","https://www.testable.org/experiment/31/222638/start?hitId=3VW0145YM1I1CZ1BWE5T2OAQMG4JMU&workerId=A20N1NK5X5S88F&assignmentId=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&a=UPUI2&tp_a=UPUI2&b=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&tp_b=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&c=276272&tp_c=276272","participant1","34","male","High school or equivalent ","left-handed","kgqGreSxKl153RTB"
"233","ordinary","scenario1","fast","146","<b>In the museum you ought to </b><br> <br> read the placard by an exhibit.","f","600","1500","word","1","1 2","f j","2","1550","600","32","18.75","NaN","200427","f","1408","1","Chrome","87.0.4280.101","962","601","Linux","en-US","2021-02-17_22:58:07","2021-02-17_17:58:07","https://www.testable.org/experiment/31/222638/start?hitId=3VW0145YM1I1CZ1BWE5T2OAQMG4JMU&workerId=A20N1NK5X5S88F&assignmentId=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&a=UPUI2&tp_a=UPUI2&b=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&tp_b=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&c=276272&tp_c=276272","participant1","34","male","High school or equivalent ","left-handed","kgqGreSxKl153RTB"
"246","immoral","scenario1","fast","159","<b>In the museum you ought to </b><br> <br> break the arm of a security guard.","f","600","1500","word","1","1 2","f j","2","1550","600","35","17.15","NaN","201317","f","256","1","Chrome","87.0.4280.101","962","601","Linux","en-US","2021-02-17_22:58:07","2021-02-17_17:58:07","https://www.testable.org/experiment/31/222638/start?hitId=3VW0145YM1I1CZ1BWE5T2OAQMG4JMU&workerId=A20N1NK5X5S88F&assignmentId=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&a=UPUI2&tp_a=UPUI2&b=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&tp_b=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&c=276272&tp_c=276272","participant1","34","male","High school or equivalent ","left-handed","kgqGreSxKl153RTB"
"243","flouting","scenario1","fast","156","<b>In the museum you ought to </b><br> <br> stand on a bench for a better view.","f","600","1500","word","1","1 2","f j","2","1550","600","35","17.15","NaN","202144","j","201","0","Chrome","87.0.4280.101","962","601","Linux","en-US","2021-02-17_22:58:07","2021-02-17_17:58:07","https://www.testable.org/experiment/31/222638/start?hitId=3VW0145YM1I1CZ1BWE5T2OAQMG4JMU&workerId=A20N1NK5X5S88F&assignmentId=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&a=UPUI2&tp_a=UPUI2&b=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&tp_b=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&c=276272&tp_c=276272","participant1","34","male","High school or equivalent ","left-handed","kgqGreSxKl153RTB"
"240","flouting","scenario1","fast","153","<b>In the museum you ought to </b><br> <br> ignore the guard and bring your bag.","f","600","1500","word","1","1 2","f j","2","1550","600","35","17.15","NaN","203090","j","333","0","Chrome","87.0.4280.101","962","601","Linux","en-US","2021-02-17_22:58:07","2021-02-17_17:58:07","https://www.testable.org/experiment/31/222638/start?hitId=3VW0145YM1I1CZ1BWE5T2OAQMG4JMU&workerId=A20N1NK5X5S88F&assignmentId=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&a=UPUI2&tp_a=UPUI2&b=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&tp_b=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&c=276272&tp_c=276272","participant1","34","male","High school or equivalent ","left-handed","kgqGreSxKl153RTB"
"245","immoral","scenario1","fast","158","<b>In the museum you ought to </b><br> <br> steal your favorite sculpture.","f","600","1500","word","1","1 2","f j","2","1550","600","35","17.15","NaN","203979","j","291","0","Chrome","87.0.4280.101","962","601","Linux","en-US","2021-02-17_22:58:07","2021-02-17_17:58:07","https://www.testable.org/experiment/31/222638/start?hitId=3VW0145YM1I1CZ1BWE5T2OAQMG4JMU&workerId=A20N1NK5X5S88F&assignmentId=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&a=UPUI2&tp_a=UPUI2&b=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&tp_b=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&c=276272&tp_c=276272","participant1","34","male","High school or equivalent ","left-handed","kgqGreSxKl153RTB"
"335","flouting","scenario5","slow","233","<b>On your way you ought to </b><br> <br>  go on a long scenic walk","f","600",NA,"word","1","2 2","f j","2",NA,"600","36","16.67",NA,"249779","j","2053","0","Chrome","87.0.4280.101","962","601","Linux","en-US","2021-02-17_22:58:07","2021-02-17_17:58:07","https://www.testable.org/experiment/31/222638/start?hitId=3VW0145YM1I1CZ1BWE5T2OAQMG4JMU&workerId=A20N1NK5X5S88F&assignmentId=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&a=UPUI2&tp_a=UPUI2&b=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&tp_b=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&c=276272&tp_c=276272","participant1","34","male","High school or equivalent ","left-handed","kgqGreSxKl153RTB"
"328","ordinary","scenario5","slow","226","<b>On your way you ought to </b><br> <br>  mentally recite your agenda items.","f","600",NA,"word","1","2 2","f j","2",NA,"599","35","17.15",NA,"251832","j","1435","0","Chrome","87.0.4280.101","962","601","Linux","en-US","2021-02-17_22:58:07","2021-02-17_17:58:07","https://www.testable.org/experiment/31/222638/start?hitId=3VW0145YM1I1CZ1BWE5T2OAQMG4JMU&workerId=A20N1NK5X5S88F&assignmentId=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&a=UPUI2&tp_a=UPUI2&b=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&tp_b=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&c=276272&tp_c=276272","participant1","34","male","High school or equivalent ","left-handed","kgqGreSxKl153RTB"
"337","flouting","scenario5","slow","235","<b>On your way you ought to </b><br> <br>  watch a movie at a theater.","f","600",NA,"word","1","2 2","f j","2",NA,"600","36","16.67",NA,"253082","j","627","0","Chrome","87.0.4280.101","962","601","Linux","en-US","2021-02-17_22:58:07","2021-02-17_17:58:07","https://www.testable.org/experiment/31/222638/start?hitId=3VW0145YM1I1CZ1BWE5T2OAQMG4JMU&workerId=A20N1NK5X5S88F&assignmentId=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&a=UPUI2&tp_a=UPUI2&b=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&tp_b=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&c=276272&tp_c=276272","participant1","34","male","High school or equivalent ","left-handed","kgqGreSxKl153RTB"
"338","immoral","scenario5","slow","236","<b>On your way you ought to </b><br> <br>  hit a pedestrian with your car.","f","600",NA,"word","1","2 2","f j","2",NA,"600","35","17.15",NA,"254118","j","437","0","Chrome","87.0.4280.101","962","601","Linux","en-US","2021-02-17_22:58:07","2021-02-17_17:58:07","https://www.testable.org/experiment/31/222638/start?hitId=3VW0145YM1I1CZ1BWE5T2OAQMG4JMU&workerId=A20N1NK5X5S88F&assignmentId=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&a=UPUI2&tp_a=UPUI2&b=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&tp_b=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&c=276272&tp_c=276272","participant1","34","male","High school or equivalent ","left-handed","kgqGreSxKl153RTB"
"340","immoral","scenario5","slow","238","<b>On your way you ought to </b><br> <br>  decide to rob a bank instead.","f","600",NA,"word","1","2 2","f j","2",NA,"600","35","17.15",NA,"255233","j","501","0","Chrome","87.0.4280.101","962","601","Linux","en-US","2021-02-17_22:58:07","2021-02-17_17:58:07","https://www.testable.org/experiment/31/222638/start?hitId=3VW0145YM1I1CZ1BWE5T2OAQMG4JMU&workerId=A20N1NK5X5S88F&assignmentId=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&a=UPUI2&tp_a=UPUI2&b=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&tp_b=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&c=276272&tp_c=276272","participant1","34","male","High school or equivalent ","left-handed","kgqGreSxKl153RTB"
"326","ordinary","scenario5","slow","224","<b>On your way you ought to </b><br> <br>  brainstorm suggestions for the group.","f","600",NA,"word","1","2 2","f j","2",NA,"600","35","17.15",NA,"256392","j","551","0","Chrome","87.0.4280.101","962","601","Linux","en-US","2021-02-17_22:58:07","2021-02-17_17:58:07","https://www.testable.org/experiment/31/222638/start?hitId=3VW0145YM1I1CZ1BWE5T2OAQMG4JMU&workerId=A20N1NK5X5S88F&assignmentId=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&a=UPUI2&tp_a=UPUI2&b=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&tp_b=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&c=276272&tp_c=276272","participant1","34","male","High school or equivalent ","left-handed","kgqGreSxKl153RTB"
"327","ordinary","scenario5","slow","225","<b>On your way you ought to </b><br> <br>  turn on the radio to listen to music.","f","600",NA,"word","1","2 2","f j","2",NA,"600","34","17.65",NA,"257530","j","521","0","Chrome","87.0.4280.101","962","601","Linux","en-US","2021-02-17_22:58:07","2021-02-17_17:58:07","https://www.testable.org/experiment/31/222638/start?hitId=3VW0145YM1I1CZ1BWE5T2OAQMG4JMU&workerId=A20N1NK5X5S88F&assignmentId=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&a=UPUI2&tp_a=UPUI2&b=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&tp_b=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&c=276272&tp_c=276272","participant1","34","male","High school or equivalent ","left-handed","kgqGreSxKl153RTB"
"336","flouting","scenario5","slow","234","<b>On your way you ought to </b><br> <br>  climb into bed and take a nap.","f","600",NA,"word","1","2 2","f j","2",NA,"600","35","17.15",NA,"259106","j","967","0","Chrome","87.0.4280.101","962","601","Linux","en-US","2021-02-17_22:58:07","2021-02-17_17:58:07","https://www.testable.org/experiment/31/222638/start?hitId=3VW0145YM1I1CZ1BWE5T2OAQMG4JMU&workerId=A20N1NK5X5S88F&assignmentId=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&a=UPUI2&tp_a=UPUI2&b=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&tp_b=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&c=276272&tp_c=276272","participant1","34","male","High school or equivalent ","left-handed","kgqGreSxKl153RTB"
"334","flouting","scenario5","slow","232","<b>On your way you ought to </b><br> <br>  board an international flight.","f","600",NA,"word","1","2 2","f j","2",NA,"600","31","19.36",NA,"260168","j","447","0","Chrome","87.0.4280.101","962","601","Linux","en-US","2021-02-17_22:58:07","2021-02-17_17:58:07","https://www.testable.org/experiment/31/222638/start?hitId=3VW0145YM1I1CZ1BWE5T2OAQMG4JMU&workerId=A20N1NK5X5S88F&assignmentId=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&a=UPUI2&tp_a=UPUI2&b=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&tp_b=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&c=276272&tp_c=276272","participant1","34","male","High school or equivalent ","left-handed","kgqGreSxKl153RTB"
"329","ordinary","scenario5","slow","227","<b>On your way you ought to </b><br> <br>  stop your car at the traffic light.","f","600",NA,"word","1","2 2","f j","2",NA,"600","36","16.67",NA,"261232","j","439","0","Chrome","87.0.4280.101","962","601","Linux","en-US","2021-02-17_22:58:07","2021-02-17_17:58:07","https://www.testable.org/experiment/31/222638/start?hitId=3VW0145YM1I1CZ1BWE5T2OAQMG4JMU&workerId=A20N1NK5X5S88F&assignmentId=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&a=UPUI2&tp_a=UPUI2&b=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&tp_b=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&c=276272&tp_c=276272","participant1","34","male","High school or equivalent ","left-handed","kgqGreSxKl153RTB"
"333","impossible","scenario5","slow","231","<b>On your way you ought to </b><br> <br>  jump over the Great Wall of China.","j","600",NA,"word","1","2 2","f j","2",NA,"600","35","17.16",NA,"262347","j","505","1","Chrome","87.0.4280.101","962","601","Linux","en-US","2021-02-17_22:58:07","2021-02-17_17:58:07","https://www.testable.org/experiment/31/222638/start?hitId=3VW0145YM1I1CZ1BWE5T2OAQMG4JMU&workerId=A20N1NK5X5S88F&assignmentId=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&a=UPUI2&tp_a=UPUI2&b=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&tp_b=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&c=276272&tp_c=276272","participant1","34","male","High school or equivalent ","left-handed","kgqGreSxKl153RTB"
"332","impossible","scenario5","slow","230","<b>On your way you ought to </b><br> <br>  take a walk on the planet Neptune.","j","600",NA,"word","1","2 2","f j","2",NA,"600","36","16.67",NA,"263435","j","487","1","Chrome","87.0.4280.101","962","601","Linux","en-US","2021-02-17_22:58:07","2021-02-17_17:58:07","https://www.testable.org/experiment/31/222638/start?hitId=3VW0145YM1I1CZ1BWE5T2OAQMG4JMU&workerId=A20N1NK5X5S88F&assignmentId=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&a=UPUI2&tp_a=UPUI2&b=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&tp_b=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&c=276272&tp_c=276272","participant1","34","male","High school or equivalent ","left-handed","kgqGreSxKl153RTB"
"341","immoral","scenario5","slow","239","<b>On your way you ought to </b><br> <br>  park in the middle of the highway.","f","600",NA,"word","1","2 2","f j","2",NA,"600","31","19.36",NA,"264585","f","525","1","Chrome","87.0.4280.101","962","601","Linux","en-US","2021-02-17_22:58:07","2021-02-17_17:58:07","https://www.testable.org/experiment/31/222638/start?hitId=3VW0145YM1I1CZ1BWE5T2OAQMG4JMU&workerId=A20N1NK5X5S88F&assignmentId=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&a=UPUI2&tp_a=UPUI2&b=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&tp_b=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&c=276272&tp_c=276272","participant1","34","male","High school or equivalent ","left-handed","kgqGreSxKl153RTB"
"339","immoral","scenario5","slow","237","<b>On your way you ought to </b><br> <br>  steer your car into a small dog.","f","600",NA,"word","1","2 2","f j","2",NA,"600","35","17.15",NA,"265594","f","393","1","Chrome","87.0.4280.101","962","601","Linux","en-US","2021-02-17_22:58:07","2021-02-17_17:58:07","https://www.testable.org/experiment/31/222638/start?hitId=3VW0145YM1I1CZ1BWE5T2OAQMG4JMU&workerId=A20N1NK5X5S88F&assignmentId=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&a=UPUI2&tp_a=UPUI2&b=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&tp_b=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&c=276272&tp_c=276272","participant1","34","male","High school or equivalent ","left-handed","kgqGreSxKl153RTB"
"331","impossible","scenario5","slow","229","<b>On your way you ought to </b><br> <br>  read the minds of people close by.","j","600",NA,"word","1","2 2","f j","2",NA,"600","32","18.75",NA,"266629","f","426","0","Chrome","87.0.4280.101","962","601","Linux","en-US","2021-02-17_22:58:07","2021-02-17_17:58:07","https://www.testable.org/experiment/31/222638/start?hitId=3VW0145YM1I1CZ1BWE5T2OAQMG4JMU&workerId=A20N1NK5X5S88F&assignmentId=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&a=UPUI2&tp_a=UPUI2&b=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&tp_b=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&c=276272&tp_c=276272","participant1","34","male","High school or equivalent ","left-handed","kgqGreSxKl153RTB"
"330","impossible","scenario5","slow","228","<b>On your way you ought to</b><br> <br>  see the future; the event is a success.","j","600",NA,"word","1","2 2","f j","2",NA,"600","35","17.15",NA,"267593","f","354","0","Chrome","87.0.4280.101","962","601","Linux","en-US","2021-02-17_22:58:07","2021-02-17_17:58:07","https://www.testable.org/experiment/31/222638/start?hitId=3VW0145YM1I1CZ1BWE5T2OAQMG4JMU&workerId=A20N1NK5X5S88F&assignmentId=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&a=UPUI2&tp_a=UPUI2&b=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&tp_b=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&c=276272&tp_c=276272","participant1","34","male","High school or equivalent ","left-handed","kgqGreSxKl153RTB"
"366","impossible","scenario7","slow","260","<b>In the office you ought to </b><br> <br> start an alpaca farm under a desk.","j","600",NA,"word","1","2 4","f j","2",NA,"600","36","16.67",NA,"275496","j","1925","1","Chrome","87.0.4280.101","962","601","Linux","en-US","2021-02-17_22:58:07","2021-02-17_17:58:07","https://www.testable.org/experiment/31/222638/start?hitId=3VW0145YM1I1CZ1BWE5T2OAQMG4JMU&workerId=A20N1NK5X5S88F&assignmentId=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&a=UPUI2&tp_a=UPUI2&b=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&tp_b=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&c=276272&tp_c=276272","participant1","34","male","High school or equivalent ","left-handed","kgqGreSxKl153RTB"
"365","ordinary","scenario7","slow","259","<b>In the office you ought to </b><br> <br>  be so cold you put on a sweater","f","600",NA,"word","1","2 4","f j","2",NA,"600","36","16.67",NA,"276330","j","217","0","Chrome","87.0.4280.101","962","601","Linux","en-US","2021-02-17_22:58:07","2021-02-17_17:58:07","https://www.testable.org/experiment/31/222638/start?hitId=3VW0145YM1I1CZ1BWE5T2OAQMG4JMU&workerId=A20N1NK5X5S88F&assignmentId=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&a=UPUI2&tp_a=UPUI2&b=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&tp_b=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&c=276272&tp_c=276272","participant1","34","male","High school or equivalent ","left-handed","kgqGreSxKl153RTB"
"377","immoral","scenario7","slow","271","<b>In the office you ought to </b><br> <br>  intentionally short-circuit all computers.","f","600",NA,"word","1","2 4","f j","2",NA,"600","36","16.67",NA,"277358","j","412","0","Chrome","87.0.4280.101","962","601","Linux","en-US","2021-02-17_22:58:07","2021-02-17_17:58:07","https://www.testable.org/experiment/31/222638/start?hitId=3VW0145YM1I1CZ1BWE5T2OAQMG4JMU&workerId=A20N1NK5X5S88F&assignmentId=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&a=UPUI2&tp_a=UPUI2&b=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&tp_b=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&c=276272&tp_c=276272","participant1","34","male","High school or equivalent ","left-handed","kgqGreSxKl153RTB"
"370","flouting","scenario7","slow","264","<b>In the office you ought to </b><br> <br>  work sitting at your boss's desk.","f","600",NA,"word","1","2 4","f j","2",NA,"600","35","17.15",NA,"278422","j","442","0","Chrome","87.0.4280.101","962","601","Linux","en-US","2021-02-17_22:58:07","2021-02-17_17:58:07","https://www.testable.org/experiment/31/222638/start?hitId=3VW0145YM1I1CZ1BWE5T2OAQMG4JMU&workerId=A20N1NK5X5S88F&assignmentId=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&a=UPUI2&tp_a=UPUI2&b=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&tp_b=3IUZPWIU1SDVEFZ183GU0L8ISRGWKA&c=276272&tp_c=276272","participant1","34","male","High school or equivalent ","left-handed","kgqGreSxKl153RTB"
